seed_id,omega,v_f0,d0,t_crash,dv_lead_orig
537,1.014693838,14.0,22.52,4.95,0.490047536
538,0.228003851,17.03,12.47,4.85,0.289041254
539,0.031974281,4.21,6.46,4.85,2.156390898
540,2.436883743,9.8,21.01,5.1,2.181234666
541,0.321280562,9.8,21.01,5.15,0.26429344
542,0.238840651,9.8,21.01,4.9,0.474839065
543,0.014341659,5.81,27.75,5.2,2.367658074
544,0.084204254,11.21,10.18,4.9,1.649108215
545,0.038299416,13.24,19.58,4.9,0.273341726
546,0.026955432,13.24,19.58,4.9,0.980574866
547,0.505221313,12.52,21.27,4.9,0.740520556
548,1.364414061,8.71,18.79,4.9,3.155537661
549,0.050263555,18.66,57.03,4.95,7.090699844
550,0.102205663,18.66,57.03,5.2,5.342684508
551,0.110246342,12.68,36.69,5.1,2.542678354
552,0.190321111,22.58,27.36,4.85,1.047749077
553,1.38690403,3.99,4.27,4.95,0.178723073
554,6.671350142,16.07,8.66,4.9,1.600525714
555,0.013015191,20.7,38.12,4.9,3.926793123
556,1.785105386,19.6,15.75,5.1,2.282280375
557,0.092294134,8.39,35.63,5.1,2.318781339
558,1.616376302,10.97,39.87,5.1,2.867875469
559,0.038860453,20.4,66.45,5.15,2.561567074
560,4.485880292,31.49,21.43,4.85,1.709635055
561,1.395282344,8.19,3.11,5.1,2.808827045
562,0.035229382,25.34,40.24,5.0,1.747443202
563,0.013011462,20.64,41.54,5.2,6.430451528
564,0.08430309,6.05,7.75,4.95,0.099793354
565,0.656874292,24.09,31.67,5.15,3.202971571
566,2.335157477,20.05,51.16,4.85,4.705720572
567,2.10872986,17.6,14.26,4.95,0.895018041
568,0.015606251,17.6,14.26,4.85,0.894312614
569,0.960263097,21.93,67.26,4.85,5.947971143
570,0.646978317,7.56,9.56,5.2,0.170926544
571,0.013930969,17.13,29.99,5.15,4.245019733
572,0.012367148,17.13,29.99,4.85,4.483673409
573,0.055150984,14.63,23.76,4.85,5.678051546
574,0.094407559,14.18,33.07,5.15,2.378298987
575,0.014755592,14.18,33.07,5.1,1.147428649
576,0.040108295,10.02,10.05,5.15,2.117354514
577,0.021280954,12.04,16.13,5.05,0.903088835
578,0.035227576,9.07,10.7,5.15,3.040531256
579,0.071592098,9.07,10.7,4.85,0.761166201
580,0.016874157,11.86,23.57,4.85,2.595490826
581,0.203635039,17.53,55.8,4.9,6.453296502
582,0.133116633,4.54,3.73,5.15,2.448873426
583,0.015566754,13.9,19.05,5.05,0.441304339
584,0.086425438,9.87,13.94,4.85,1.540538916
585,0.616910182,25.05,6.67,4.85,0.117800072
586,0.65736579,20.71,27.5,5.2,3.781490188
587,0.209244352,7.47,23.32,4.95,1.549296502
588,0.164502912,12.52,31.1,4.95,4.28471154
589,0.063153602,15.47,10.11,4.9,0.638821361
590,1.200167529,2.77,6.87,5.05,0.988925631
591,0.490219412,4.88,6.88,4.95,1.188186976
592,0.315207517,20.36,33.31,5.2,3.655862879
593,1.775609,8.81,6.61,4.9,0.313756813
594,0.164390109,5.7,7.18,4.95,0.832186811
595,1.025365703,12.24,19.79,4.85,0.611682753
596,0.047616864,5.96,15.75,4.85,2.266964665
597,0.504287651,28.25,22.9,4.85,0.148871461
598,0.02069216,13.09,14.45,4.95,0.541649114
599,0.223784563,20.34,42.88,5.0,3.713311071
600,0.083908377,20.34,42.88,4.95,1.36770791
601,0.539829176,18.44,19.23,4.95,1.099721249
602,3.070733904,10.51,23.41,5.1,0.207075192
603,0.018308649,16.48,16.41,5.0,1.48428673
604,0.278588609,15.07,25.89,4.9,4.040043277
605,13.7998572,18.77,4.11,5.0,1.300047287
606,0.451060039,23.53,24.38,5.05,0.625362928
607,0.058618225,23.53,24.38,5.2,1.308925097
608,0.389230259,25.27,18.55,5.1,2.832075604
609,0.694545574,12.42,15.97,4.9,2.064312887
610,0.056333113,12.42,15.97,4.85,0.152866163
611,0.053337939,12.42,15.97,5.1,1.124925725
612,0.020291399,23.02,65.38,5.0,7.469087233
613,0.96762653,23.02,65.38,4.95,7.842481887
614,0.084346986,23.02,65.38,5.05,8.114638444
615,0.213848993,23.02,65.38,4.9,7.480523822
616,0.066255065,9.62,4.35,5.15,0.129086181
617,0.058504427,19.4,10.93,4.9,0.330059272
618,2.907704032,7.0,8.7,5.05,0.098703529
619,0.029889765,33.53,35.7,4.85,1.476272902
620,2.027812611,17.7,5.26,4.95,1.637643911
621,0.12555958,13.05,14.76,4.85,0.745640452
622,0.777903886,8.23,14.18,4.9,0.607971182
623,1.049326337,8.23,14.18,5.0,1.688791737
624,0.021012075,8.23,14.18,5.0,3.392196708
625,0.079737624,19.98,42.33,5.2,3.251994428
626,0.839167204,23.03,29.47,5.0,5.485624728
627,0.022115633,21.8,16.31,4.9,0.332316328
628,0.098431136,21.8,16.31,4.9,0.653160551
629,0.41046292,15.9,22.81,4.95,0.797315374
630,0.652765059,31.87,48.48,4.95,3.242109072
631,0.018247671,16.52,46.32,5.15,8.343805104
632,0.134785585,12.81,17.85,5.0,1.620057489
633,0.017512871,10.1,12.45,5.0,1.761943699
634,0.044609069,16.98,26.1,4.85,1.033584084
635,0.049799603,14.58,20.48,5.1,0.708004751
636,0.148332752,18.42,39.11,5.05,3.58253101
637,0.196922834,17.08,31.75,4.9,3.065523076
638,3.749940205,17.76,11.59,5.05,2.066802948
639,0.016913789,14.36,31.16,4.95,1.001840446
640,0.096468206,12.0,14.61,4.95,4.907600225
641,2.761089111,12.0,14.61,5.0,0.755846333
642,0.366683963,15.76,33.5,5.2,3.356215765
643,0.70315566,15.76,33.5,4.85,2.326767671
644,0.131313857,18.8,18.35,4.9,0.622434225
645,1.148823604,16.63,5.4,4.95,2.536420427
646,0.133759056,13.47,18.33,4.9,1.492636218
647,0.141784836,21.92,49.15,4.85,8.75180784
648,1.22023712,21.92,49.15,5.0,9.967694441
649,0.108148711,9.3,5.88,5.1,1.565873385
650,3.239246776,15.69,6.01,5.2,0.911395872
651,7.068671665,19.86,13.96,5.1,0.502179632
652,1.907954255,9.72,19.23,4.95,1.760617514
653,0.040143903,21.86,39.1,4.9,4.891363369
654,0.507985288,7.88,6.36,4.95,1.113194487
655,0.51810824,12.88,28.14,5.0,1.990737619
656,0.026526719,4.9,7.04,5.2,1.460706474
657,0.197649624,4.87,3.66,4.9,0.530795701
658,1.001540431,5.98,9.88,4.9,0.420984843
659,1.097247427,16.42,45.74,5.1,6.85343841
660,3.341011514,25.49,61.3,5.0,8.100652017
661,0.035939148,11.85,18.84,4.95,0.938935791
662,0.443943549,9.64,17.62,5.15,0.185641242
663,0.421856177,22.12,32.85,5.0,1.744388856
664,0.013729543,22.12,32.85,4.9,7.281194267
665,0.074835928,11.29,16.87,5.0,3.267777496
666,0.050677321,11.38,27.93,4.85,1.827062675
667,4.46058494,9.07,19.35,5.2,0.936812953
668,0.193719399,15.17,5.59,5.1,1.62133352
669,2.450869272,7.81,8.08,4.95,3.017688477
670,0.508704263,7.74,6.03,4.85,0.757760431
671,0.040860793,13.67,37.09,5.0,1.846883026
672,0.026922528,12.55,29.07,4.85,6.321340847
673,0.025593204,19.8,38.53,5.15,2.429379761
674,0.698053145,23.17,22.39,4.95,1.2285065
675,0.288038574,16.5,21.44,5.05,4.881122118
676,0.014194491,13.15,28.06,5.15,2.559194882
677,1.668364257,10.4,25.15,4.85,1.234220909
678,1.200586712,18.02,38.66,4.95,2.875502108
679,2.410379222,18.02,38.66,4.9,1.63571584
680,0.016682136,18.26,35.91,5.15,4.054965999
681,0.309755833,14.64,39.84,4.85,4.654863258
682,0.16287278,14.64,39.84,5.05,5.328696751
683,0.110625015,12.81,46.93,5.15,5.849308867
684,6.197978091,11.52,31.76,4.95,0.335509429
685,1.697710651,9.43,21.37,4.9,1.523487722
686,0.087483012,14.46,6.3,5.1,0.734220199
687,0.1363542,22.63,47.79,4.85,2.369356817
688,0.012195911,25.34,22.32,4.85,1.556015998
689,0.073461279,26.05,17.25,4.85,0.492834061
690,0.046472917,20.96,27.28,4.95,3.706537548
691,0.019088412,3.34,7.96,5.05,0.932926598
692,0.035222086,17.11,13.74,4.9,1.184946628
693,0.347811052,12.24,8.18,4.9,2.118426224
694,0.48774009,13.12,12.66,4.85,3.604585598
695,0.012467597,19.42,66.31,5.15,2.66803198
696,0.545738355,15.98,9.78,4.85,2.749689266
697,1.250187029,15.35,26.88,4.85,3.769090705
698,0.037522384,14.2,40.04,5.1,0.59977892
699,0.157732472,15.95,13.95,4.85,4.501930139
700,0.16703914,22.63,65.89,5.15,3.351422569
701,1.280706279,22.63,65.89,5.15,2.053874491
702,0.018888426,6.09,10.18,5.1,1.137594746
703,4.195278674,13.08,19.05,5.05,0.612264681
704,0.835478103,16.23,44.27,4.85,6.057826676
705,0.18055452,6.48,16.23,4.9,1.073950704
706,1.550163609,6.48,16.23,4.85,1.838318421
707,0.086776991,17.87,33.15,5.0,1.932523274
708,1.550531632,13.1,26.14,5.1,0.732753189
709,0.664921278,13.1,26.14,4.95,1.854468829
710,1.624789541,13.1,26.14,4.95,1.263442195
711,0.022963222,22.62,56.72,4.85,5.998438141
712,0.01207092,10.47,22.45,5.2,3.110854576
713,1.723706363,7.17,13.92,5.0,0.075788901
714,2.938206145,7.17,13.92,5.15,0.09431764
715,0.182982244,5.71,26.33,5.05,1.494829387
716,0.831327483,11.71,18.09,5.1,1.695751527
717,0.946894519,15.4,24.04,5.15,1.251681289
718,0.062653739,8.91,36.84,5.15,3.851348412
719,3.178345626,10.66,19.45,4.85,0.929383805
720,0.966488085,22.51,38.8,4.85,4.842340616
721,0.552095345,22.51,38.8,4.85,1.8734233
722,3.616485881,13.38,9.83,4.85,1.276353138
723,0.017952059,27.8,59.71,5.1,8.288958217
724,2.944087132,20.48,33.99,4.9,3.887470543
725,0.347222205,22.75,45.37,5.05,0.66126986
726,0.030929164,11.99,15.64,5.2,0.399908575
727,0.027430014,11.74,30.85,4.85,0.346182592
728,0.722597012,3.52,2.99,4.95,0.189260256
729,0.012014185,17.26,16.98,4.95,0.731991008
730,0.818388233,10.53,9.46,5.0,0.585836676
731,0.070032256,13.48,4.35,4.9,2.302872492
732,6.341526574,9.39,14.47,5.0,0.414085958
733,0.040440765,18.9,49.53,5.15,5.597502
734,0.338190569,23.28,81.84,5.1,6.203422766
735,0.149752537,23.28,81.84,5.15,4.716154892
736,0.018822032,10.48,16.33,4.9,0.307299416
737,2.301805607,6.24,10.82,4.9,1.072757264
738,6.327808677,6.24,10.82,4.9,1.464940308
739,1.596508604,27.74,15.89,4.85,1.106114816
740,0.469061333,15.91,16.65,5.05,1.671457485
741,0.382224111,11.27,8.63,5.2,0.429878684
742,0.33373672,18.1,18.01,4.9,0.883591081
743,0.048780808,9.62,20.56,5.1,0.34261948
744,0.488135893,6.29,22.78,4.9,2.871786686
745,0.140030073,8.14,12.6,5.15,2.038743028
746,6.74772937,8.14,12.6,4.85,0.840581295
747,0.035844418,14.99,57.99,5.15,2.336460964
748,1.180105526,11.19,40.45,5.0,3.104718728
749,0.092619029,8.52,16.27,4.85,0.365040312
750,0.082194142,8.52,16.27,4.9,0.797687888
751,2.480029889,2.79,3.23,5.2,1.630140262
752,0.220133425,16.57,14.87,4.85,1.102926091
753,0.070670497,14.07,22.29,4.85,0.896289441
754,0.270851399,14.07,22.29,5.05,0.820371821
755,0.037283666,7.05,6.73,4.95,1.544309225
756,0.021849702,10.03,41.23,5.1,2.316151073
757,0.300624596,7.27,8.4,5.15,2.507793619
758,0.126809295,13.96,30.6,4.85,1.28193876
759,1.259079467,14.07,14.98,4.9,0.227327932
760,0.014666507,14.07,14.98,4.9,1.304047941
761,1.448582459,14.07,14.98,5.0,2.498806097
762,0.149041408,22.02,34.78,4.95,1.177223096
763,0.031987028,18.24,37.71,4.85,4.151446899
764,0.032892532,17.2,17.18,4.9,0.611861681
765,0.387766344,14.61,13.19,5.1,0.087288067
766,0.210639205,13.56,33.52,5.05,5.802330467
767,0.036651748,13.56,33.52,4.85,6.157491141
768,0.027936739,13.87,24.7,5.0,1.860589881
769,0.044556649,13.87,24.7,4.85,3.156147759
770,0.128363032,16.67,31.27,5.05,3.308710855
771,0.01195199,16.67,31.27,5.05,2.162855455
772,0.018071815,10.98,20.7,5.1,2.861755531
773,0.091599448,5.45,6.75,4.85,0.730958749
774,5.322796092,5.45,6.75,4.9,0.219125413
775,5.460288066,20.83,89.2,5.0,5.554149517
776,0.3248907,18.83,19.86,5.15,0.784248026
777,0.040747142,29.23,63.16,5.15,7.868714852
778,1.590703307,19.98,42.1,4.85,5.382754249
779,0.025495974,19.98,42.1,5.0,3.792659527
780,0.593788299,19.98,42.1,5.15,4.902312043
781,0.012459623,6.85,19.31,5.15,1.24377034
782,0.488355546,10.42,25.14,5.2,4.813906854
783,0.843458332,10.42,25.14,4.95,1.784081833
784,0.012758271,10.82,25.04,5.2,4.385335506
785,0.163458939,6.43,12.78,5.0,0.640992923
786,1.730860781,8.06,18.12,4.9,0.544847521
787,3.391568759,12.69,6.66,4.9,0.117267664
788,0.023100649,27.97,33.25,5.2,1.159446893
789,5.801268698,3.64,7.05,5.05,0.36418764
790,0.017342343,3.64,7.05,5.05,0.510735764
791,0.03895608,3.64,7.05,4.85,0.465140132
792,5.671679801,35.85,75.19,5.15,5.937559352
793,1.779325348,8.82,7.32,5.1,1.599088728
794,0.051594068,15.66,39.6,5.2,4.203085874
795,0.018737857,15.66,39.6,5.2,3.429516093
796,1.403657324,20.72,40.72,4.95,6.449050736
797,0.020226122,11.6,20.77,4.85,3.484593095
798,1.239312284,15.16,14.66,4.9,1.764798974
799,0.098506961,21.79,33.63,5.05,1.422624712
800,1.806708975,14.87,23.37,5.0,0.832336338
801,0.146684811,20.32,27.26,4.85,0.303322018
802,0.380368808,20.81,17.75,4.9,0.722848203
803,1.057710565,4.76,4.2,4.95,1.488144927
804,0.441395978,16.67,32.36,4.9,0.307314787
805,0.049268717,16.67,32.36,5.1,2.543683643
806,5.256069662,8.21,4.16,5.0,1.226242379
807,0.06438761,8.64,20.35,5.1,2.640242786
808,1.50414079,7.52,7.49,4.85,2.245233325
809,0.519280631,7.98,6.34,5.2,0.848311333
810,0.033232594,5.55,5.53,5.2,1.22785244
811,0.645728922,13.76,30.34,5.15,4.599982425
812,0.856945229,17.85,16.15,5.1,1.750392749
813,0.429980372,12.52,18.49,5.05,0.308940505
814,0.02708474,12.52,18.49,5.15,2.309236644
815,6.101644017,7.2,18.46,4.85,1.744702972
816,0.082077175,12.24,31.65,5.2,5.084996955
817,2.926087722,12.24,31.65,4.85,3.781745008
818,0.45227901,3.8,9.68,4.95,0.115851243
819,0.082792232,16.86,10.96,4.85,2.52061007
820,0.032554044,5.55,27.52,5.05,3.165204877
821,0.134416312,11.27,6.26,4.85,2.111230191
822,2.65453051,11.27,6.26,4.85,0.089813189
823,0.040885248,10.53,6.92,4.95,0.884678802
824,0.621855944,22.03,39.36,5.0,3.628083936
825,0.015090954,5.86,5.6,4.95,2.103056572
826,0.01584002,20.07,38.19,4.85,1.900902885
827,0.029230541,11.83,14.58,4.85,1.600307479
828,0.160636979,16.37,51.83,5.2,7.735379838
829,0.203992004,16.37,51.83,5.2,5.920430277
830,0.454148515,9.24,7.03,5.1,2.875807116
831,0.511329554,14.0,31.79,4.9,4.212427152
832,0.066269327,14.0,31.79,4.95,3.529079601
833,1.323425916,27.13,60.88,5.2,1.87531803
834,0.506753104,27.13,60.88,5.15,2.298707367
835,3.376379182,10.79,32.04,5.05,0.793153232
836,0.928777899,33.4,110.89,4.9,7.364184437
837,4.78292505,25.52,17.24,4.95,0.814306406
838,0.075597413,11.52,8.03,5.05,1.907200569
839,3.060544639,11.52,8.03,4.85,0.167123222
840,0.421231746,7.33,12.54,5.2,2.725149572
841,0.32569122,10.44,7.27,4.9,3.903856558
842,0.526038717,10.44,7.27,5.1,1.437845357
843,7.558013462,4.63,10.69,5.1,0.452105698
844,0.157773661,4.63,10.69,5.0,2.911857267
845,3.321708495,20.68,16.51,5.0,0.412793548
846,2.38768602,12.92,19.89,4.95,1.323036665
847,0.823665012,12.92,19.89,5.15,1.444145679
848,0.059089778,12.92,19.89,4.85,0.109236367
849,0.234126198,19.44,41.6,5.15,5.140449953
850,0.181983724,19.44,41.6,4.85,4.672871562
851,0.965721164,10.41,31.55,5.2,5.280704977
852,0.48591037,10.41,31.55,5.2,2.65485703
853,0.100936445,7.52,6.3,5.05,0.648868602
854,1.677801899,10.86,12.79,5.0,0.928182922
855,0.034386903,4.09,16.35,4.85,1.521950255
856,0.540078404,17.31,22.11,4.9,0.361431659
857,0.022130044,23.39,33.6,4.95,6.459980633
858,3.452165561,18.86,27.46,4.95,0.217869952
859,0.927512134,18.86,27.46,5.05,0.748503585
860,0.071441208,18.86,27.46,4.9,0.75819811
861,0.059971759,7.72,10.52,4.9,0.760439885
862,0.017248972,7.72,10.52,5.15,2.418092132
863,1.018275716,7.72,10.52,4.9,0.458598608
864,0.193127044,14.96,44.1,4.95,3.602725069
865,0.767278652,29.55,48.31,4.95,7.069508656
866,0.563946429,15.86,26.98,4.85,0.145560902
867,0.033073875,23.27,26.65,4.9,0.478725813
868,0.350159814,15.52,18.41,4.85,5.63884604
869,1.341590489,26.75,16.07,5.0,0.259471936
870,1.897962746,23.41,8.72,5.1,1.552520103
871,6.325839138,35.48,86.1,5.2,10.23635476
872,0.224733436,8.87,4.08,4.95,1.39682754
873,1.853671351,8.87,4.08,5.2,0.137157572
874,0.516675009,16.74,35.61,5.2,1.698016549
875,0.173934848,16.74,35.61,5.0,3.038922529
876,0.052404265,16.97,34.73,4.95,1.192704478
877,0.208702021,16.97,34.73,4.9,0.342959075
878,1.863636984,18.88,71.69,5.2,6.273856185
879,0.186562833,16.01,46.07,5.15,2.034324778
880,0.10518937,16.01,46.07,5.0,3.773587737
881,0.014273848,24.23,46.6,4.85,1.493853637
882,0.135691716,20.47,36.49,5.2,2.932629492
883,0.05630198,25.55,47.92,4.85,4.477952474
884,0.032537346,3.8,11.7,5.05,1.888091968
885,0.042667014,3.53,5.56,5.2,2.47451952
886,0.201459191,10.98,20.75,5.0,1.280108513
887,0.183150207,12.42,23.65,5.2,3.231798692
888,4.144676209,10.59,37.58,5.0,2.902802727
889,1.052808189,10.59,37.58,5.2,3.840048832
890,0.13827501,18.71,23.28,5.05,1.00463349
891,3.371851813,24.98,45.22,4.95,4.843562771
892,0.05016342,17.95,23.33,4.9,0.354702441
893,1.565195239,14.76,23.72,5.0,0.864378282
894,2.062260666,4.31,3.72,4.9,0.605455167
895,0.031298575,14.61,26.89,5.2,3.609564597
896,0.017033344,14.61,26.89,5.0,3.133035532
897,4.878007729,20.83,73.16,5.15,8.808954562
898,0.204452674,24.6,27.16,5.2,2.752573311
899,0.128818583,23.3,24.26,5.15,3.057946774
900,4.506571333,1.25,3.09,4.85,0.698101181
901,0.065481166,16.15,45.4,5.2,7.057485586
902,0.016397497,16.94,18.46,4.9,1.368006843
903,0.567859515,18.47,9.24,4.9,2.513793541
904,3.467275165,8.45,16.3,4.95,0.3242432
905,0.017785092,4.25,15.49,5.05,0.966928567
906,0.032273942,24.57,21.91,5.0,0.464040515
907,0.102660227,25.77,50.02,5.2,3.82755828
908,0.063242328,24.76,18.01,4.95,1.243809707
909,0.037605706,12.54,20.89,4.9,2.359900863
910,0.142730652,12.54,20.89,5.0,0.651899602
911,0.04298642,13.78,5.81,5.05,0.732956996
912,2.587825897,15.66,19.7,5.05,0.563290496
913,0.026585775,15.66,19.7,4.9,1.101742216
914,1.731295683,24.21,110.21,5.15,12.43081136
915,0.0438516,13.29,56.09,5.1,7.119128446
916,0.146656623,13.29,56.09,5.05,5.033876656
917,0.228837038,19.22,16.36,5.05,4.18339322
918,0.407956872,8.82,13.17,4.85,1.87986838
919,0.643476523,7.76,7.06,4.95,1.256104533
920,0.01856641,14.65,31.06,4.95,2.272045332
921,0.992259049,31.75,65.9,5.0,9.078460342
922,0.185231988,6.33,12.83,4.9,1.912069439
923,0.143620285,23.45,54.28,4.9,7.723845146
924,0.337236105,27.62,52.57,4.85,6.466623783
925,0.074905002,6.65,10.26,5.0,2.53964579
926,0.130714021,6.65,10.26,4.85,0.215668974
927,0.865291235,25.43,73.38,4.85,7.764812842
928,1.066019983,18.05,13.71,4.9,1.56639883
929,1.772426486,23.09,49.7,5.05,7.245686594
930,0.275897241,10.13,15.21,4.85,0.393818977
931,0.347073795,21.31,33.84,5.0,1.192109628
932,0.048859809,9.9,10.56,4.9,0.49684208
933,0.027826355,21.94,20.41,5.1,6.722954736
934,0.237835113,17.55,22.14,5.05,2.607254581
935,3.984297125,6.63,16.7,5.0,0.73397577
936,2.512467458,19.19,28.75,4.85,2.68128865
937,1.435330815,15.11,9.76,4.9,3.341342284
938,0.668577669,13.71,4.34,5.1,1.357535566
939,0.533519978,29.55,54.4,4.85,2.365487126
940,0.732738091,29.55,54.4,4.85,2.027566737
941,0.098617953,16.53,46.09,4.85,2.158212186
942,1.046919315,16.53,46.09,4.9,5.116798369
943,0.185496563,12.79,24.55,5.0,1.212453261
944,0.098188751,25.43,38.27,5.05,2.115739803
945,3.023025457,17.88,6.16,5.2,1.548604612
946,2.711091661,14.22,9.01,5.2,0.229838088
947,0.041005333,18.68,31.03,5.05,5.019202681
948,2.904288662,9.77,4.72,5.0,0.055633644
949,0.077298908,9.6,20.44,5.15,3.566360088
950,1.75638209,14.89,16.1,4.9,3.359746223
951,0.670496213,12.03,7.64,4.9,1.487750358
952,0.047375163,12.03,7.64,4.95,0.454851245
953,0.014292448,4.37,9.64,5.2,0.857329798
954,1.542133426,15.01,18.49,4.85,0.976461979
955,0.486826424,15.01,18.49,5.05,1.239253387
956,0.412093144,15.01,18.49,5.1,2.197484232
957,0.052320796,3.48,10.37,4.85,1.417083047
958,0.184616221,3.48,10.37,4.85,0.606834347
959,0.462729481,6.63,4.55,5.2,3.411802416
960,0.083413944,16.36,32.32,5.05,2.192885038
961,0.022846628,16.02,19.8,5.0,1.753107967
962,1.38992635,19.26,27.97,5.15,3.976062722
963,0.042131137,4.11,13.34,4.95,0.202327627
964,0.27956266,22.5,55.66,5.15,2.734817248
965,0.34740754,17.89,3.71,4.85,1.647142967
966,0.068055153,11.77,24.81,4.85,2.908839279
967,0.013407372,11.77,24.81,5.05,0.621165851
968,0.889712769,9.38,24.78,5.2,1.165480889
969,1.694269359,23.15,34.18,4.85,4.257523737
970,0.016664718,23.15,34.18,5.05,5.697122127
971,0.167663612,23.15,34.18,4.85,4.095567228
972,0.036776405,6.18,11.88,5.2,2.803724605
973,0.175197267,3.64,5.29,4.85,0.290273473
974,0.026414317,3.64,5.29,5.1,1.137062382
975,0.437582342,11.36,17.78,5.2,4.501533387
976,0.255618621,15.48,33.03,5.1,3.906586444
977,0.750147964,15.48,33.03,4.85,1.96661718
978,0.014100696,22.85,33.03,5.05,4.644198016
979,0.08887673,22.85,33.03,4.9,3.358681568
980,0.011860571,18.73,15.27,5.05,1.440966623
981,1.378692057,22.75,45.07,5.0,1.864452618
982,0.596306603,22.75,45.07,5.15,1.451737027
983,0.030782308,22.75,45.07,4.9,3.034236742
984,2.726030507,31.31,36.84,4.95,3.334829825
985,0.235701096,12.15,14.0,4.9,0.040017357
986,0.12367301,15.88,15.3,4.95,0.486376225
987,0.07381777,18.47,18.02,4.9,0.834826831
988,3.565984007,25.79,41.23,4.95,4.538272348
989,2.929910689,12.77,22.27,4.9,2.240055914
990,0.223442523,3.3,15.46,4.85,1.002497316
991,4.523502611,25.32,32.45,4.95,0.04647312
992,0.601576734,23.94,15.39,4.85,1.158871923
993,1.115875097,23.94,15.39,4.9,3.914474441
994,0.270802223,14.36,54.75,5.1,6.572859167
995,0.143299454,14.61,29.27,4.95,1.041925737
996,0.080737842,6.55,8.65,4.85,0.158333288
997,0.043659968,6.55,8.65,4.95,1.789703146
998,0.725408388,6.55,8.65,4.85,0.802830397
999,0.013755163,27.33,30.86,4.85,1.044455993
1000,2.099464333,27.33,30.86,4.9,0.595292188
1001,0.081222418,19.84,32.61,5.0,0.530203644
1002,0.039764137,5.71,12.32,5.05,1.08833355
1003,0.815828059,13.92,25.01,4.85,0.960196766
1004,0.58073655,23.99,44.17,5.15,2.04499064
1005,8.66148216,23.99,44.17,4.85,1.564650104
1006,0.022788727,17.98,21.33,5.05,1.142031837
1007,0.083876007,17.98,21.33,4.9,1.320358466
1008,0.101816469,24.83,11.36,4.85,2.129626509
1009,0.059805927,11.95,57.22,4.9,5.994266208
1010,3.236393019,12.39,6.42,5.2,0.86415529
1011,1.401121022,9.52,7.76,5.15,1.195688034
1012,0.017402617,13.55,10.24,4.95,2.17273862
1013,0.195471919,6.83,19.02,4.9,0.724651587
1014,0.043333718,22.25,36.45,5.15,2.69306279
1015,3.686754342,22.25,36.45,4.95,0.274525489
1016,0.01876558,15.74,27.08,4.85,1.318570064
1017,2.722069621,10.19,34.67,4.95,3.659345742
1018,0.042605432,26.14,25.79,4.95,3.603100906
1019,0.238655265,10.66,29.95,5.0,3.817749208
1020,0.045941582,10.66,29.95,4.85,3.13479772
1021,0.019265458,10.66,29.95,4.9,5.611884303
1022,0.327571901,20.18,29.41,5.2,1.982488942
1023,0.657630746,11.7,13.21,4.85,0.22837511
1024,0.258665767,20.26,30.0,5.05,0.980282176
1025,0.231453228,5.37,13.41,5.15,0.227468823
1026,0.166233861,25.58,29.48,4.9,0.53687023
1027,0.059157267,25.58,29.48,4.85,4.811507051
1028,0.273050214,24.94,56.27,4.95,4.406268414
1029,3.48323886,24.94,56.27,4.85,4.050282946
1030,8.741268469,21.28,16.3,4.85,0.478757957
1031,1.206085054,14.96,24.57,5.05,0.457468619
1032,0.194599935,5.01,5.01,5.05,1.482489037
1033,2.401089702,5.01,5.01,5.0,1.36904323
1034,0.258329818,14.34,17.56,5.15,0.061211203
1035,1.583610546,17.83,52.67,5.2,5.691789888
1036,0.017357772,11.83,29.48,4.85,3.538423664
1037,7.250899735,11.83,29.48,4.9,1.040184653
